system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000027a,39,68.4235872467485,-0.07917196201529013,6.858660457324705,2.0798428,57,65.38182955346956,-0.09230973206362188,6.4149058506264325,0.5778679,-0.63748634,255,0.0,1.0,0.0,0.5775818028989036,-0.09512264,68,60.11400598280036,-0.032483227952469024,6.372132889312282,1,Vegetated,0.5468682747850769,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000027f,59,33.35833229797428,-0.03722288479025164,4.727102023340818,2.161386,72,32.95513095914008,-0.04017779560691209,4.817709905028445,0.4723657,-0.5578217,255,0.0,1.0,0.0,0.4721475686497815,-0.116109334,91,38.98189250911525,-0.058135681257340324,5.170540972803322,1,Vegetated,0.7299964901228412,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000280,44,235.6353805830085,0.20767432090317112,13.182165637923593,2.0874517,59,247.6980016348602,0.21393500220960857,13.713598241477301,0.5558283,-0.62455976,255,0.0,1.0,0.0,0.5555563189503692,-0.106581375,73,310.77852962272675,0.22550590758593647,15.495111264698256,1,Vegetated,0.3469503759334531,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000290,30,272.06904922695185,0.07618202844201474,13.777467036752178,2.1261783,47,256.38906810244225,0.01859270836681723,13.343908572931177,0.60471654,-0.688349,255,0.0,1.0,0.0,0.6044117366745504,-0.14452478,63,308.49373184878635,0.044843636012173546,14.681768781375986,1,Vegetated,0.8903754699337947,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000029e,46,163.28503476619954,0.2932657105810664,10.776004037611195,2.0875156,61,153.54310977255795,0.27436997036057165,10.541398506562768,0.53671056,-0.6154181,255,0.0,1.0,0.0,0.5364515714893675,-0.11809043,77,169.5912728141576,0.2733212442485706,11.030399142856467,1,Vegetated,0.5937467011008206,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000002a4,24,78.43003967033475,-0.04488033486199569,7.262791561213045,2.0798419,36,80.27828652705433,-0.05259946841368438,7.359783903846995,0.69909793,-0.7541609,255,0.0,1.0,0.0,0.698725121358682,-0.11643694,45,124.86977495389287,0.030885577989783298,8.955248546906311,1,Vegetated,1.8435928258453416E-5,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000002c7,51,88.85094752715841,0.013618864282205496,7.5622758997496184,2.1031976,62,81.70093706119474,0.0787819341976158,7.058452913159737,0.5220752,-0.6081569,255,0.0,1.0,0.0,0.5218260257194534,-0.12615672,80,110.17925119010997,0.042917182180523886,8.248922258572492,1,Vegetated,0.9651777566974636,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000002cb,46,77.17455667220482,0.008507244122716119,6.910424250563701,2.0779998,62,109.72690175062496,0.038523355339689556,7.98024272024129,0.5479642,-0.6106476,255,0.0,1.0,0.0,0.547698194953897,-0.09414566,74,171.0711431087509,0.12323730466225352,10.21450026521955,1,Vegetated,0.9214230465744521,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000002d2,21,31.437191677704817,0.07169420053344899,4.644214773596065,2.1122332,30,35.287980806860475,0.04607151716019473,4.7783498719663005,0.72954845,-0.7876298,255,0.0,1.0,0.0,0.7291527125002293,-0.13633135,40,53.241882698282154,0.058209360308224635,5.990278784385206,1,Vegetated,0.29359482391834923,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000002e2,44,41.761385899446545,0.07186535338975276,5.097663215926537,2.1384523,60,63.221249214172595,0.07647798936007616,6.669021510619865,0.53799194,-0.6174792,255,0.0,1.0,0.0,0.5377323332469508,-0.11899365,77,113.55433459833492,0.13701229382426133,8.914006048890307,1,Vegetated,0.9015302063231497,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000030f,50,137.59318585505136,0.0970826471215217,9.599039818140891,2.1345413,72,136.00502293029678,0.15864043413714213,9.427371344493906,0.49167272,-0.55774015,255,0.0,1.0,0.0,0.4914426444616357,-0.091032065,87,153.91141214439932,0.10905517960245836,9.966158969671637,1,Vegetated,0.15660746615033916,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000310,27,46.029691706174475,-0.054920033995327106,5.119119653213883,2.1046185,41,45.75693305734809,3.1776629401230813E-4,4.970788110005129,0.653211,-0.7252404,255,0.0,1.0,0.0,0.6528723498209648,-0.13680543,54,62.564140154572335,-0.03718893787365293,6.222184992849581,1,Vegetated,0.030836098858058825,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000350,46,43.60817481816245,-0.08893719968838033,5.265257811991496,2.1660652,61,49.09420758013334,-0.06534891631015603,5.648656545650563,0.5399177,-0.61339164,255,0.0,1.0,0.0,0.5396569493298417,-0.10996913,76,53.48040981830552,-0.08433244100387305,5.863355822544581,1,Vegetated,0.6484499999570559,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000357,36,62.08777154563919,0.1671226597767972,6.8259691426085825,2.1641338,51,73.87096186438725,0.17634339956325912,7.37665316956184,0.59203887,-0.6642011,255,0.0,1.0,0.0,0.5917432159121775,-0.11908866,65,85.08922177779225,0.17309223824396905,7.611145247387017,1,Vegetated,0.28127084914493206,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000364,19,38.3660394645423,0.21008500643241296,4.973951005437453,2.0645542,28,45.819094529980326,0.23524147690217626,5.5561828179533475,0.7610975,-0.801632,255,0.0,1.0,0.0,0.7606770256565816,-0.104812816,35,59.50494502076412,0.24427095133502427,6.304000789905409,1,Vegetated,0.23440222337759575,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000036a,46,163.981900013472,0.023369924399041717,8.924109331762159,2.089804,62,161.55441092465355,-0.015514759043268843,8.673432674266808,0.5381584,-0.6098715,255,0.0,1.0,0.0,0.5378988692969959,-0.1067828,77,203.137532603864,-0.025817808666998204,9.736835969395274,1,Vegetated,0.5693539568709216,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000379,64,190.77974272939616,0.1835419048950093,11.70819160583674,2.1463442,81,221.57687977979717,0.19006745589804253,12.543837993450548,0.42275667,-0.51933277,255,0.0,1.0,0.0,0.4225678451912865,-0.12395264,104,322.04609306814694,0.1866831104367695,14.93417940653447,1,Vegetated,0.03867443564810036,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000391,57,141.48625178041289,0.013089000090885228,9.392862841369201,2.1755483,71,108.04960339572989,-0.01129394361219762,8.461517650095761,0.48130074,-0.56363744,255,0.0,1.0,0.0,0.48107716665872263,-0.11299784,89,149.11605066591767,0.020919159723392037,9.662271342482162,1,Vegetated,0.13087431315715592,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000399,40,47.225882415564115,-0.1127920583205742,5.7109997886029396,2.0815701,57,46.573165329714115,-0.17717370116865183,5.540082102054222,0.5709613,-0.6340421,255,0.0,1.0,0.0,0.5706800101963138,-0.09887911,70,45.83101201258772,-0.16963582614591977,5.620681995539025,1,Vegetated,0.02973955133573436,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000003a0,51,43.575967619282984,0.0661724962441144,5.101014408746429,2.0890832,68,50.69828721546267,0.11917770054823673,5.77134329582825,0.49014145,-0.577276,255,0.0,1.0,0.0,0.4899124042961065,-0.12153481,87,68.37948269988962,0.028307567309669577,6.639996039612655,1,Vegetated,0.6589994247114735,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000003a8,36,26.8071356850504,0.09354966239869886,4.545282999118295,2.0855625,54,24.75236212179619,0.14531321654575116,4.2501586484098155,0.5888784,-0.65159273,255,0.0,1.0,0.0,0.5885849606879555,-0.10167673,66,26.209068350189497,0.1509940038609927,4.409019529193034,1,Vegetated,0.8428858072380192,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000003b4,61,125.94925815237221,0.09573806740919158,9.36957628490165,2.0861394,77,147.57331798081466,0.05275769885404391,10.342557635348657,0.45828098,-0.53579974,255,0.0,1.0,0.0,0.4580712703295948,-0.10279979,95,188.42634931567557,0.0626606137777172,11.825087770661277,1,Vegetated,0.4472720513075552,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000003b7,27,65.1556363758712,0.2109324261094615,6.926593763999427,2.1066716,37,96.66676755647896,0.18672775550125975,8.456001449306761,0.6869633,-0.7469667,255,0.0,1.0,0.0,0.6865997831511564,-0.123561576,47,121.97004861966693,0.2018454206877122,9.62895239055155,1,Vegetated,0.0909677575002995,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000003bc,26,71.82380309768129,0.14340782198405386,7.265572041214972,2.104458,40,119.61579676674378,0.1926281858183167,9.615227474363442,0.67680687,-0.73004436,255,0.0,1.0,0.0,0.6764507640721875,-0.10588091,49,142.05568837805993,0.17656509189516137,10.478333747061154,1,Vegetated,0.9209647217897879,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000040a,44,41.749733149038995,0.02714026309670637,5.284141909994496,2.0931919,60,43.10149024605808,0.02062767584310278,5.208335311177705,0.5409054,-0.61719376,255,0.0,1.0,0.0,0.5406439775303513,-0.11434758,76,84.71075012367695,0.15559595394051107,7.017574039171857,1,Vegetated,0.04931122452835157,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000041d,32,128.73471655700166,0.22765569704789534,10.067527554894244,2.0740924,44,193.14873751645513,0.23648923512957332,12.274851002064183,0.66971326,-0.70722085,255,0.0,1.0,0.0,0.6693626323438996,-0.071217075,50,254.3807250256087,0.21609476434507893,13.960097921994649,1,Vegetated,0.7922650120187826,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000425,58,238.8133858514684,0.30526268200960466,13.382632490994578,2.1209972,75,259.3769446681153,0.3086728277599634,13.794628162143955,0.44639644,-0.543571,255,0.0,1.0,0.0,0.44619387606208544,-0.12843032,98,359.2514257376227,0.2818239406266355,16.254054819912895,1,Vegetated,0.033482981021523806,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000429,74,202.55916821628156,0.015638033720137258,12.375994914672942,2.0876079,89,228.79989323696117,0.044697182679869094,13.148090948710554,0.40848807,-0.48158965,255,0.0,1.0,0.0,0.40830724839785915,-0.09144833,107,275.12335828601056,0.04668968911923267,14.532834293017643,1,Vegetated,0.7864270697545344,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000044c,68,90.13588139264114,0.15254889482427786,8.194094450678165,2.1073937,85,118.2379491030389,0.15897909878285205,9.402154417288214,0.4266567,-0.49965945,255,0.0,1.0,0.0,0.42646575794740227,-0.092935465,103,124.61836684326181,0.17609937492298788,9.681198973616121,1,Vegetated,0.16175891952226917,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000460,56,107.57854304471634,0.06385552183772222,8.417694982316892,2.0861778,73,104.4437742668738,0.04061258647004055,8.48476112104813,0.48148236,-0.5559624,255,0.0,1.0,0.0,0.4812586156099512,-0.101683,89,116.8322465837472,0.013516476373856605,9.164382204529945,1,Vegetated,0.049070734338966804,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000478,26,50.26940768673102,0.13488477952788708,5.912965569093585,2.1069036,34,57.24030220866629,0.062238707419613015,6.038023691521623,0.702289,-0.7627319,255,0.0,1.0,0.0,0.7019140620408656,-0.13034046,45,95.05431921337248,0.12005870913553865,7.6310566547561525,1,Vegetated,0.577480601494467,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
0000000000000000047d,61,80.35830008997382,0.1549595444905503,7.766575011149079,2.168905,78,80.68566249790813,0.20543332562209826,7.81249300212939,0.45254377,-0.53321964,255,0.0,1.0,0.0,0.4523374841031872,-0.10650159,96,85.83923161326669,0.19902037647067009,8.09593547086803,1,Vegetated,0.3321679417528608,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000493,34,58.68046957319157,-0.07304446247363162,6.437675050446628,2.0847442,52,49.847234078475886,-0.12888115639843897,5.8772627878581085,0.58550555,-0.6629294,255,0.0,1.0,0.0,0.5852144194979829,-0.12670897,67,48.751267005506676,-0.07457169322098697,5.613259281930808,1,Vegetated,0.3295870088461751,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000497,41,59.393885789240265,-0.08421872270356763,6.265815727215876,2.0892913,60,51.57726970376649,-0.03294820446573119,5.514660463647441,0.5337176,-0.6179654,255,0.0,1.0,0.0,0.5334608897032358,-0.12575129,78,51.5163370257645,-0.02734849644401342,5.7720256717607725,1,Vegetated,0.30075828186999576,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000004a6,53,45.81814362728383,0.12366711463232696,5.490510453926395,2.0850327,71,42.694698852246155,0.09684475999361022,5.5346957856117704,0.4955609,-0.5641272,255,0.0,1.0,0.0,0.49532843463009246,-0.09520196,86,55.37610877224493,0.20017296864551493,6.011150226650891,1,Vegetated,0.46166768112981127,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000004b7,42,307.05825900801835,0.07408643035256174,13.226365844813696,2.0889723,56,311.1771945542154,0.1305435157405856,13.466718675751787,0.56411475,-0.64065796,255,0.0,1.0,0.0,0.5638361366826478,-0.122963674,72,406.56535330910003,0.13999638656001293,15.722045550430588,1,Vegetated,0.37170499313140326,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000004bb,53,221.90980172805442,0.10245591206757267,12.554491824589823,2.1163704,75,206.2739878432111,0.11604389371496468,12.205367096667448,0.46340272,-0.54434955,255,0.0,1.0,0.0,0.4631896288273033,-0.10879541,94,238.96733524492376,0.13281411976986343,13.285497109884716,1,Vegetated,0.5483584450851581,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
000000000000000004d0,33,132.4278985011442,0.01763092485490454,9.810445330003294,2.0783522,47,134.76358537318987,0.02591229895021946,9.985050740679231,0.6089185,-0.68944687,255,0.0,1.0,0.0,0.6086112176889045,-0.13896996,62,162.61526326957403,0.10106134466889807,10.932114550056685,1,Vegetated,0.1625597607513598,"{""type"":""Point"",""coordinates"":[-121.75475542570373,36.805709936710755]}"
00000000000000000286,41,27.783609155835933,0.06036294672288761,4.075957756493839,2.249469,62,55.28361226479093,0.15848729350954732,6.160692881670057,0.53843004,-0.6117013,255,0.0,1.0,0.0,0.5381701370572076,-0.109669685,77,48.76654492575767,0.18057465323444527,5.636067171169567,1,Vegetated,0.1646760841326912,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000288,51,59.30254355579362,-0.030407844606169618,6.367605454318561,2.2583916,74,69.23211600594188,-0.008313708154307962,6.807098313706672,0.48865804,-0.5484175,255,0.0,1.0,0.0,0.4884298930570557,-0.08164523,88,77.2742292182283,0.015506762486896305,7.091318879485755,1,Vegetated,0.515886462055086,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000298,32,80.67344255178641,-0.06651341566383945,6.945872501223518,2.2017539,55,65.90253154179379,-0.15208755882365432,5.987095129375639,0.6001705,-0.64495033,255,0.0,1.0,0.0,0.5998693028609046,-0.07294493,64,105.25300521918544,-0.024013374458708003,8.286874163758185,1,Vegetated,0.16738536855495378,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000029b,66,71.01947410563457,-0.3183075261963448,6.904614630526974,2.2135384,91,62.53702508806127,-0.25646504011953986,6.301220936002441,0.40390462,-0.47426802,255,0.0,1.0,0.0,0.4037267797856818,-0.087098695,108,66.65277830896333,-0.3572148579213946,6.923056448532382,1,Vegetated,0.532048331424521,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002a2,48,30.386224426566184,0.07095690784095657,4.75500606281122,2.2126865,73,28.01258728305483,0.04920504861517008,4.653454554776493,0.52099425,-0.5546402,255,0.0,1.0,0.0,0.5207457271109737,-0.047327597,80,32.343796327495774,0.13228850303263148,4.911200437605999,1,Vegetated,0.9166406484036379,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002a5,52,19.212083781829005,0.19331873737480101,3.6011526541915684,2.2651348,72,13.738561227105297,0.006166879197390418,2.79161966409964,0.47688568,-0.5595973,255,0.0,1.0,0.0,0.4766647856420017,-0.112828866,90,20.531527968895578,0.22694049762563695,3.624803502030832,1,Vegetated,0.008539829390932119,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002a6,68,128.15802392054923,-0.21411860630183793,9.38832563727622,2.2109387,96,144.53866203631256,-0.12705847227145128,10.212280472694129,0.41593227,-0.45367542,255,0.0,1.0,0.0,0.4157473736830922,-0.046755284,105,139.99235138907807,-0.1569399381165048,10.06687336091308,1,Vegetated,0.5084851923421388,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002ae,35,146.36614383859924,0.04528101622268085,9.942492901984519,2.2465398,59,130.8132911367465,0.060558673066015305,9.4018648251864,0.5888408,-0.62672305,255,0.0,1.0,0.0,0.5885471124404223,-0.060794257,66,163.86163054196476,0.048085481279310664,10.575809666715736,1,Vegetated,0.14302886526469738,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002b4,50,33.23977581887296,0.06326872266800956,4.270645686495198,2.241295,79,48.900617927921346,0.002388988690149041,5.666135280536587,0.4871859,-0.52852905,255,0.0,1.0,0.0,0.486958696360815,-0.055704802,88,35.69393349136064,0.014155836191152528,4.54636524632411,1,Vegetated,0.9504230100247534,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002bb,20,215.08968681059596,0.014562249397822004,11.404418252551192,2.217362,44,224.7428462411658,0.01308868080548773,11.804964038737072,0.6739215,-0.7049296,255,0.0,1.0,0.0,0.6735676486578382,-0.059858553,50,257.6498758072096,0.011331675099862454,12.476135128091043,1,Vegetated,0.48201682989055994,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002c0,36,145.33987234727084,-0.24569012155448344,10.31830110383288,2.217218,63,154.12646237487166,-0.23412477571013895,10.592065304459876,0.54842,-0.60552096,255,0.0,1.0,0.0,0.5481533608304391,-0.08627985,75,180.58914017034093,-0.24823225363484447,11.485009405013495,1,Vegetated,0.9331956091351847,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002c2,40,31.230182337007633,0.17640384694482417,4.497408282253204,2.2477684,59,30.477727798403222,0.152263567309657,4.3933874778247946,0.5570129,-0.6260095,255,0.0,1.0,0.0,0.5567409283783944,-0.10599876,73,43.52513840104919,0.20660695524170322,5.073386493812077,1,Vegetated,0.9284379004372048,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002c5,42,77.41660747890222,0.13467469276233918,7.295193588667281,2.2856612,59,68.72165501135848,0.15799746983920512,6.996856076726401,0.54531926,-0.6260369,255,0.0,1.0,0.0,0.5450548037228807,-0.1224599,75,93.40832393852848,0.1815534300737458,8.473904097968209,1,Vegetated,0.5286671045695175,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002cf,48,23.258456429173492,-0.2833224293530529,3.991448569462383,2.2193184,72,30.1184633568385,-0.20599777010223444,4.609776940580953,0.5087916,-0.5615428,255,0.0,1.0,0.0,0.5085509197841104,-0.07388586,83,32.91067562583477,-0.22799572435648835,4.610480383839356,1,Vegetated,0.1033798260539136,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002d3,39,125.54137380406479,-0.07438894514756973,9.099271834803025,2.2277937,58,148.4125520313108,-0.036809660150071075,9.775592908543748,0.56415594,-0.63183093,255,0.0,1.0,0.0,0.5638791073325331,-0.1057592,71,155.05721610260414,0.021160590975408886,9.877962251821053,1,Vegetated,0.5554520776544853,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002e3,34,90.19621691116868,0.06728103732505537,7.87995400198342,2.2297068,60,93.36108511903701,0.04070717182574589,8.136074845530441,0.5758692,-0.619775,255,0.0,1.0,0.0,0.5755845119257967,-0.06852298,69,94.66787491048687,0.04672963515328337,8.076538543926963,1,Vegetated,0.2040137194788526,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002f5,45,84.31150590893536,-0.22821938862596114,8.04872917418086,2.1978164,70,70.62195505351681,-0.259320544646248,7.404215687556101,0.5090166,-0.5709522,255,0.0,1.0,0.0,0.5087756744780054,-0.08735362,83,81.9223984476098,-0.20247829933496098,7.9782200545582445,1,Vegetated,0.032812205959459995,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002fe,55,134.50930145742115,-0.05883496047316344,9.600523191724198,2.2346768,73,103.18348745475325,-0.05907526145995696,8.401088938918273,0.47039914,-0.55568063,255,0.0,1.0,0.0,0.470181890689029,-0.115448035,92,153.47996757865644,-0.013962935996306724,10.183616336673452,1,Vegetated,0.40543344098088474,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000002ff,49,104.26814027714883,0.05866462837468801,7.775834761742619,2.175001,74,115.04174121111136,0.047724582324257886,7.9721860729653224,0.49714404,-0.55029154,255,0.0,1.0,0.0,0.49691062997771096,-0.07311732,86,120.52848916889124,0.06320898739676703,8.498719124321816,1,Vegetated,0.9362882132545833,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000300,56,123.48921973357162,0.11636443390553594,9.452603908330506,2.2204707,83,94.2922921071254,0.09966546026384034,8.361915528275508,0.44741124,-0.5098414,255,0.0,1.0,0.0,0.44720779429359536,-0.080962874,98,143.7544358367735,0.10081302844926221,9.977525910034704,1,Vegetated,0.5781573837203993,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000316,47,105.5612356875907,-0.10359816317128034,8.06093504979137,2.178255,72,81.94602625808223,-0.11461329590494992,7.110039368957365,0.5050871,-0.5584938,255,0.0,1.0,0.0,0.5048481492492577,-0.07411767,84,132.94182652302186,-0.08677065977637276,9.30405619966644,1,Vegetated,0.8366217245452369,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000321,21,201.11580915405037,-0.010724785104970009,11.813941422264811,2.22743,45,201.45723962477646,0.0102804526569646,11.768889435998435,0.6609128,-0.70295185,255,0.0,1.0,0.0,0.660568388438407,-0.079284705,52,216.67601937958335,0.011734319524992199,12.452749957619115,1,Vegetated,0.3473458668882635,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000323,43,49.43417410877213,-0.017628885048951836,5.552829205827573,2.245905,64,50.373960715043225,-0.07599606572669326,5.637060583791641,0.54237735,-0.59650517,255,0.0,1.0,0.0,0.5421150289713597,-0.08015078,76,51.85473662878133,-0.032152108873422014,5.500452919648319,1,Vegetated,0.8655700170046462,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000329,53,132.9487657665772,-0.06152502757222021,9.248649971407119,2.1817985,77,120.55024934245425,-0.04105523504811347,8.747869920138227,0.4761077,-0.5346342,255,0.0,1.0,0.0,0.47588704495062506,-0.07875567,91,141.2463242331563,-0.030277952198737752,9.69162993456252,1,Vegetated,0.7525913963725024,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000032d,44,129.08128390958905,0.17326712106921066,9.318366453264833,2.2804444,65,114.43935654849639,0.18666412480208605,8.868843152622953,0.53025544,-0.59413666,255,0.0,1.0,0.0,0.5300005894597706,-0.09382197,78,128.69670909806135,0.1839651171419166,9.419955817401409,1,Vegetated,0.5754389842833543,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000033a,52,175.253181288657,0.23529972313088054,11.352553308866971,2.2032888,79,142.06073782627172,0.22753037489607728,10.0966785991392,0.47814214,-0.5290468,255,0.0,1.0,0.0,0.47792026322170433,-0.06795325,90,232.29379685412027,0.25237554664114203,13.020756600723953,1,Vegetated,0.39438589734818696,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000343,56,76.60586835901346,0.06358681474309655,6.363032907969238,2.2802224,72,75.85766563229689,0.17236075607147625,6.734288249142434,0.47367728,-0.5600072,255,0.0,1.0,0.0,0.47345831549165907,-0.11757596,91,82.2029257667836,0.10923200089316501,6.837826297457722,1,Vegetated,0.3491682730734841,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000344,21,264.10211600729576,0.013306359465410339,13.067485719866106,2.2194602,45,254.27730596778153,0.025784804840994605,12.679320069755507,0.6637573,-0.69784707,255,0.0,1.0,0.0,0.6634108698988135,-0.06366793,52,301.62462181152796,0.024352728250893407,13.703662895140331,1,Vegetated,0.3429643575381991,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000375,48,79.46991537011496,0.08474211627646774,7.341376256337843,2.27237,68,72.0869437781599,0.06874991194312413,6.871490162641816,0.520954,-0.5789643,255,0.0,1.0,0.0,0.5207053677478837,-0.0832152,80,85.76862011301735,0.046508334927160756,7.598363784698435,1,Vegetated,0.286944911764633,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000037a,44,81.10748626273488,0.11038316878914844,7.689086515283309,2.2135508,71,76.65589484675792,0.12253904026205882,7.57075449914284,0.52202535,-0.56468546,255,0.0,1.0,0.0,0.5217757969141201,-0.06059617,80,88.38152254031719,0.12517343170379902,8.101290528616445,1,Vegetated,0.813728813210533,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000383,59,43.88636998391447,-0.17711931876427225,5.305926866087889,2.1985474,83,38.231800901856644,-0.11515757485414109,4.927137195217612,0.4437519,-0.5077784,255,0.0,1.0,0.0,0.44355098600739573,-0.082665555,98,47.334617661807265,-0.12330019944858044,5.333423689232143,1,Vegetated,0.4433576382692488,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000038a,27,57.24577392045221,0.005427548571369002,6.127586952142892,2.2377932,48,70.26794587660441,-0.004122003161815449,6.570245800195544,0.64121455,-0.6833168,255,0.0,1.0,0.0,0.6408845705337219,-0.07492648,56,95.31662788300108,0.04948789494326048,8.17028194773777,1,Vegetated,0.5639082418014953,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
