system:index,NDVI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
00000000000000000032,-0.42857143,20,0.4166666666666667,0.12380952380953364,0.4166666666666667,-0.42759407069555305,50,1.9791666666666667,0.29828027515611605,1.1875,1,Vegetated,0.4197582146273131,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000034,-0.5,17,3.625,0.21699268313927922,1.5833333333333333,-0.49882629107981225,51,1.8125,-0.04519246386226572,0.9791666666666665,1,Vegetated,0.20637570748126566,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000035,-0.5,17,1.0,0.19827253878451298,0.7916666666666666,-0.49882629107981225,51,1.375,0.07796717171733558,0.9166666666666667,1,Vegetated,0.4892863756268089,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000037,-0.45714286,19,0.8958333333333335,0.16641337386021016,0.7708333333333335,-0.45610034207525657,51,1.1041666666666667,0.22021733349742187,0.8958333333333333,1,Vegetated,0.24162952764560275,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000038,-0.45714286,19,2.1041666666666665,-0.09554552590268336,1.1458333333333333,-0.45610034207525657,51,3.5625,0.20317362319001436,1.5208333333333333,1,Vegetated,0.5871123646796852,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000003a,-0.41666666,21,0.5416666666666666,-0.12380952380953031,0.5416666666666666,-0.4157427937915743,51,1.6875,0.27812548232758616,1.0208333333333333,1,Vegetated,0.37558583896514397,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000003b,-0.39726028,22,1.6458333333333335,-0.10518828194846713,0.8958333333333333,-0.3963914707490432,51,3.4166666666666665,0.21761604731895234,1.5833333333333333,1,Vegetated,0.3329658489395111,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000003e,-0.4857143,18,0.5208333333333333,0.07424629931026165,0.5208333333333333,-0.4846066134549601,52,1.1041666666666667,0.2202173334975368,0.8958333333333334,1,Vegetated,0.9321435036636949,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000041,-0.44444445,20,2.7083333333333335,0.36677489177489453,1.375,-0.4434589800443459,52,5.854166666666666,0.4082332629213688,2.0208333333333335,1,Vegetated,0.8466625511814618,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000045,-0.5588235,15,0.75,-0.04778567523236933,0.6666666666666667,-0.5575117370892019,53,0.9583333333333333,0.09382589647121456,0.75,1,Vegetated,0.07892683077354601,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000046,-0.49295774,18,0.375,-7.102651800039439E-14,0.375,-0.49184935356942105,53,0.8333333333333334,0.2796376997349612,0.7083333333333334,1,Vegetated,0.9118335759715122,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000047,-0.4722222,19,0.5625,0.25952380952376136,0.5625,-0.47117516629711753,53,2.270833333333333,0.18756262754631592,1.2291666666666667,1,Vegetated,0.5016041188241427,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000048,-0.4722222,19,0.7916666666666667,0.09428571428571147,0.6666666666666667,-0.47117516629711753,53,1.0416666666666665,0.1719912770885997,0.8333333333333333,1,Vegetated,0.9496143380248974,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000004a,-0.52112675,17,0.35416666666666663,0.22499999999998044,0.35416666666666663,-0.5199550309162451,54,0.41666666666666663,0.1238095238094585,0.41666666666666663,1,Vegetated,0.9401977978376849,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000004b,-0.47945204,19,1.0,0.19827253878451395,0.7916666666666666,-0.47840349917987973,54,0.8541666666666665,0.23295110686401907,0.7291666666666665,1,Vegetated,0.7806457990583282,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000004c,-0.45945945,20,3.0416666666666665,0.15153729633709145,1.4166666666666665,-0.45846817691477887,54,0.625,0.15920096852302645,0.625,1,Vegetated,0.123099610235192,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000004f,-0.44,21,0.625,-0.3416666666666596,0.625,-0.4390633315593401,54,1.1041666666666665,0.2516774502756198,0.7708333333333333,1,Vegetated,0.10973608355327868,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000050,-0.44,21,0.0,1.0,0.0,-0.4390633315593401,54,0.75,-0.49999999999994316,0.75,1,Vegetated,0.621480892037292,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000052,-0.5277778,17,0.375,-7.105427357601002E-15,0.375,-0.5266075388026608,55,0.3125,-0.030158730158639208,0.3125,1,Vegetated,0.6331136667354285,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000053,-0.5068493,18,0.5,0.36134453781514175,0.5,-0.5057408419901586,55,1.0625,0.32474671755021467,0.8125,1,Vegetated,0.7304609311809078,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000054,-0.4864865,19,0.5,0.36134453781514175,0.5,-0.4854368932038835,55,0.5208333333333333,0.0742462993101156,0.5208333333333333,1,Vegetated,0.758666006120044,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000055,-0.4864865,19,1.2708333333333333,0.25045117484141566,0.9375,-0.4854368932038835,55,0.47916666666666663,0.016666666666666663,0.47916666666666663,1,Vegetated,0.8294147751432036,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000056,-0.4473684,21,2.1875,-0.11236424394320015,1.0208333333333333,-0.44642857142857145,55,1.8125,0.0506407680974783,0.9375,1,Vegetated,0.09900357239518953,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000057,-0.4473684,21,0.14583333333333331,0.1688311688311162,0.14583333333333331,-0.44642857142857145,55,0.14583333333333331,0.16883116883158977,0.14583333333333331,1,Vegetated,0.17972675581764153,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000058,-0.4473684,21,0.6875,0.19166666666670187,0.5625,-0.44642857142857145,55,0.14583333333333331,0.16883116883131913,0.14583333333333331,1,Vegetated,0.9854447232984368,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000005a,-0.4473684,21,0.3125,-0.030158730158678967,0.3125,-0.44642857142857145,55,0.6666666666666666,-0.062130069419126965,0.6666666666666666,1,Vegetated,0.6920376665572647,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000005c,-0.5135135,18,0.24999999999999997,-0.14415584415582755,0.24999999999999997,-0.5124056094929882,56,1.125,-0.2743911123772378,0.875,1,Vegetated,0.07996022767116706,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000005d,-0.5135135,18,0.375,-7.105427357601002E-15,0.375,-0.5124056094929882,56,0.35416666666666663,0.22499999999990053,0.35416666666666663,1,Vegetated,0.9202348005437461,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000005e,-0.49333334,19,0.375,-7.105427357601002E-14,0.375,-0.4922831293241086,56,0.0,1.0,0.0,1,Vegetated,0.6789734323475705,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000005f,-0.47368422,20,0.14583333333333331,0.16883116883115004,0.14583333333333331,-0.47268907563025214,56,1.2291666666666667,-0.009252566491408681,0.6875,1,Vegetated,0.2335569389576191,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000060,-0.47368422,20,1.1041666666666667,0.22021733349762035,0.8958333333333333,-0.47268907563025214,56,0.4583333333333333,0.023160173159800262,0.4583333333333333,1,Vegetated,0.4845306821843026,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000061,-0.45454547,21,0.0,1.0,0.0,-0.4536029030585796,56,1.0625,0.3247467175503713,0.8124999999999999,1,Vegetated,0.909581345134575,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000062,-0.45454547,21,0.14583333333333331,0.1688311688311162,0.14583333333333331,-0.4536029030585796,56,0.29166666666666663,-0.07142857142857142,0.29166666666666663,1,Vegetated,0.785057487489709,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000063,-0.45454547,21,1.5,-7.105427357601002E-15,0.75,-0.4536029030585796,56,1.9375,-0.4366163431583914,1.1875,1,Vegetated,0.7852558610498641,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000064,-0.45454547,21,2.9583333333333335,0.22036383767382428,1.4166666666666665,-0.4536029030585796,56,0.75,0.25000000000005684,0.75,1,Vegetated,0.680646693076168,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000065,-0.45454547,21,0.4583333333333333,0.023160173160175827,0.4583333333333333,-0.4536029030585796,56,0.3125,-0.030158730159231067,0.3125,1,Vegetated,0.3278994945056969,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000068,-0.43589744,22,7.333333333333333,0.23017543859648978,2.4166666666666665,-0.4350051177072672,56,9.812499999999998,0.23942547841068532,2.770833333333333,1,Vegetated,0.9717263792900148,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000006b,-0.5,19,1.6458333333333335,0.06388761857857925,0.8958333333333333,-0.4989495798319328,57,2.2291666666666665,-0.054449540272950195,1.1458333333333335,1,Vegetated,0.2658894455314099,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000006e,-0.46153846,21,0.14583333333333331,0.1688311688311162,0.14583333333333331,-0.46059365404298874,57,1.6041666666666665,-0.19199604743058643,0.9375,1,Vegetated,0.32782135400187884,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000006f,-0.46153846,21,1.375,-0.12039453340068484,0.8333333333333334,-0.46059365404298874,57,1.125,0.10756379858985456,0.7916666666666667,1,Vegetated,0.0711683066033103,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000070,-0.46153846,21,0.375,-7.077671781985373E-15,0.375,-0.46059365404298874,57,0.14583333333333331,0.16883116883158977,0.14583333333333331,1,Vegetated,0.28871250285182315,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
0000000000000000007e,-0.4390244,23,0.3125,-0.030158730158677788,0.3125,-0.4381694255111977,59,0.9791666666666666,-0.18058092802382114,0.7708333333333334,1,Vegetated,0.6025602126710713,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.811694050324476]}"
0000000000000000008a,-0.4117647,25,4.25,0.11881763757770922,1.5833333333333335,-0.4109910756223579,60,5.395833333333333,0.09723579987577892,1.8541666666666667,1,Vegetated,0.031411685856085225,"{""type"":""Point"",""coordinates"":[-121.75970502787304,36.81168959122343]}"
00000000000000000071,-0.4074074,24,0.47916666666666663,0.01666666666651509,0.47916666666666663,-0.4066042385411533,57,3.395833333333333,0.1537274877515692,1.4375,1,Vegetated,0.9395599829961497,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
00000000000000000079,-0.39759037,25,0.5208333333333333,0.0742462993102659,0.5208333333333333,-0.39682539682539686,58,1.2083333333333333,0.26606782486597974,0.875,1,Vegetated,0.600262152301822,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
00000000000000000080,-0.4047619,25,1.3333333333333333,0.09140353678497509,0.7916666666666666,-0.4039923954372624,59,2.7083333333333335,0.2406431027736939,1.2916666666666667,1,Vegetated,0.7414653018374474,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
00000000000000000091,-0.38636363,27,1.3749999999999998,0.057788985208313215,0.8333333333333334,-0.3856624319419238,61,2.541666666666667,0.205110168084179,1.25,1,Vegetated,0.39826996249197855,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
0000000000000000009b,-0.3478261,30,0.3125,-0.030158730158680147,0.3125,-0.3472222222222222,62,0.6875,0.19166666666668486,0.5625,1,Vegetated,0.16347732180000085,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
0000000000000000009c,-0.3478261,30,0.41666666666666663,0.12380952380945848,0.41666666666666663,-0.3472222222222222,62,0.75,0.06991525423731215,0.625,1,Vegetated,0.8794520534576743,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.811600409202356]}"
000000000000000000a6,-0.3548387,30,0.41666666666666663,0.12380952380953196,0.41666666666666663,-0.35422928295405753,63,0.3958333333333333,-0.04285714285713989,0.3958333333333333,1,Vegetated,0.14856603409308022,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
000000000000000000ab,-0.37634408,29,0.4583333333333333,-0.2065476190476368,0.4583333333333333,-0.37569772434521254,64,0.5833333333333334,0.04245524296672676,0.5,1,Vegetated,0.20463022521648888,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
000000000000000000ac,-0.3617021,30,0.9375,3.378114504589795E-4,0.7291666666666666,-0.36108751062022093,64,0.6458333333333334,0.02857142857179977,0.5625,1,Vegetated,0.9746228047415834,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
000000000000000000ad,-0.3617021,30,0.4583333333333333,0.05990965556179153,0.4583333333333333,-0.36108751062022093,64,1.2708333333333333,0.25045117484124113,0.9375,1,Vegetated,0.731635784574527,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
000000000000000000b1,-0.38297874,29,1.8125,0.16003370495202723,1.0625000000000002,-0.3823279524214104,65,1.5,0.4523809523811009,1.0,1,Vegetated,0.15338187925953695,"{""type"":""Point"",""coordinates"":[-121.75378780077514,36.811600409202356]}"
000000000000000000bc,-0.32673267,34,2.625,0.1003987017480157,1.375,-0.3262158956109134,67,2.1875,0.102794160886909,1.2291666666666665,1,Vegetated,0.5257782363326307,"{""type"":""Point"",""coordinates"":[-121.75378334167407,36.8115959501013]}"
0000000000000000001c,-0.3939394,20,0.5,0.3613445378151535,0.5,-0.39298669891172916,46,1.9166666666666665,0.22905837900044987,1.1666666666666667,1,Vegetated,0.9445493873076821,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000020,-0.40298507,20,0.3125,-0.030158730158689202,0.3125,-0.4020250148898154,47,0.8541666666666665,0.2329511068642379,0.7291666666666665,1,Vegetated,0.7112418756171167,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000021,-0.40298507,20,0.3125,-0.030158730158689202,0.3125,-0.4020250148898154,47,0.8541666666666665,0.2329511068642379,0.7291666666666665,1,Vegetated,0.6686504691517318,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000002c,-0.4,21,0.4583333333333333,-0.18750000000000178,0.4583333333333333,-0.3990877993158495,49,1.5,-7.102651800039439E-14,0.75,1,Vegetated,0.08492033806000321,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000002d,-0.4,21,0.41666666666666663,0.12380952380953199,0.41666666666666663,-0.3990877993158495,49,0.375,5.687117443642364E-14,0.375,1,Vegetated,0.8896487290483001,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000039,-0.43661973,20,0.5208333333333333,-0.1940476190475685,0.5208333333333333,-0.4356379988757729,51,1.3333333333333335,0.0914035367850202,0.7916666666666666,1,Vegetated,0.9638020990288066,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000003c,-0.39726028,22,0.5,0.36134453781514175,0.5,-0.3963914707490432,51,2.604166666666667,0.2011946508585868,1.3958333333333333,1,Vegetated,0.6313529526072768,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000003f,-0.4857143,18,0.5208333333333333,0.07424629931026165,0.5208333333333333,-0.4846066134549601,52,0.75,0.25000000000005684,0.75,1,Vegetated,0.8791654233928555,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000043,-0.4054054,22,2.125,0.28770664468562557,1.25,-0.4045307443365696,52,2.125,0.284300993124476,1.125,1,Vegetated,0.8709257264156229,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000004e,-0.45945945,20,2.2916666666666665,0.166495846369626,1.2916666666666667,-0.45846817691477887,54,5.5625,0.3407066276787591,1.9375,1,Vegetated,0.688805129071485,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000006c,-0.5,19,11.6875,0.045269153990997735,2.6458333333333335,-0.4989495798319328,57,3.3958333333333335,0.2514696958417078,1.5625,1,Vegetated,0.708324297846124,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000076,-0.46835443,21,0.41666666666666663,0.12380952380953196,0.41666666666666663,-0.46740778170793335,58,1.6666666666666665,0.2603822940170179,1.0416666666666667,1,Vegetated,0.39757803324372376,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000085,-0.5,20,0.8333333333333334,0.2796376997351293,0.7083333333333334,-0.49900199600798406,60,1.9166666666666665,0.1755874825952922,1.0416666666666665,1,Vegetated,0.3505239577460664,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
00000000000000000095,-0.5121951,20,0.375,-7.105427357601002E-14,0.375,-0.5111976630963972,62,1.0625,0.3247467175502146,0.8125,1,Vegetated,0.39079751317460387,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
0000000000000000009d,-0.5180723,20,0.3125,-0.03015873015867898,0.3125,-0.5170755170755171,63,0.75,-0.5000000000004547,0.75,1,Vegetated,0.11029499360821504,"{""type"":""Point"",""coordinates"":[-121.75970948697412,36.81168959122343]}"
000000000000000001fd,-0.6,26,1.5,0.023892773892771876,1.0,-0.5992624462200369,104,4.041666666666666,0.32397084246218766,1.75,1,Vegetated,0.6576842797622569,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
000000000000000001fe,-0.58778626,27,4.291666666666666,0.20912314466994655,1.7916666666666665,-0.5870692284232998,104,5.854166666666667,0.35860052583479374,2.104166666666667,1,Vegetated,0.4784480011507216,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000204,-0.57894737,28,1.520833333333333,-0.012273021885981152,0.9791666666666667,-0.5782517272454191,105,2.041666666666667,0.1267487234825585,1.125,1,Vegetated,0.9042595088010629,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
0000000000000000020d,-0.60902256,26,0.8541666666666666,-0.33250988142290316,0.6458333333333333,-0.6082907780114148,107,1.625,0.1615345430921082,1.0833333333333335,1,Vegetated,0.241441505299398,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
0000000000000000020f,-0.6,27,0.14583333333333331,0.16883116883125152,0.14583333333333331,-0.5992897306895532,108,2.708333333333333,0.36260822510806767,1.375,1,Vegetated,0.5702766508660271,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000211,-0.5882353,28,0.625,0.15920096852291826,0.625,-0.5875440658049353,108,1.2708333333333333,0.2504511748409018,0.9375000000000001,1,Vegetated,0.5167534955937152,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000212,-0.57664233,29,1.8958333333333335,0.1670922628991406,1.1458333333333333,-0.5759696704578594,108,6.020833333333333,0.35534781410838756,2.1041666666666665,1,Vegetated,0.913248295381931,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
00000000000000000218,-0.5942029,28,1.5416666666666665,0.2109794575724922,0.875,-0.5935147654892878,110,2.1041666666666665,0.16871429290008014,1.2291666666666667,1,Vegetated,0.31363400246551476,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
0000000000000000021b,-0.5714286,30,1.9166666666666665,0.18655938055271187,1.0416666666666665,-0.5707762557077626,110,0.9791666666666667,0.034562211981752425,0.7708333333333333,1,Vegetated,0.6754160840528842,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000226,-0.620438,26,1.791666666666667,-0.42924901185770276,1.0,-0.6197142023913678,111,0.41666666666666663,0.12380952380887045,0.41666666666666663,1,Vegetated,0.804552019629445,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000227,-0.6086956,27,2.5625,0.19470729479803423,1.3541666666666667,-0.6079907353792704,111,0.47916666666666663,0.016666666666666663,0.47916666666666663,1,Vegetated,0.0676170052938041,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000228,-0.5857143,29,2.1041666666666665,-0.006158037611161335,1.1041666666666665,-0.5850456621004566,111,0.9999999999999999,0.25153477419897396,0.7916666666666666,1,Vegetated,0.46793996661734005,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
00000000000000000229,-0.5857143,29,1.708333333333333,0.07481060606059689,1.0416666666666665,-0.5850456621004566,111,4.291666666666667,0.13501146801419348,1.6666666666666665,1,Vegetated,0.26412662911526774,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81148001347391]}"
0000000000000000022d,-0.6115108,27,0.29166666666666663,0.06666666666668487,0.29166666666666663,-0.6108077033630354,112,7.145833333333333,0.25303903571345654,2.3125,1,Vegetated,0.5246068137245296,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
0000000000000000022e,-0.6115108,27,1.6458333333333333,0.2224012274644635,1.1041666666666665,-0.6108077033630354,112,2.1875,0.2491877161720925,1.1875,1,Vegetated,0.4223327096454663,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
0000000000000000022f,-0.6,28,0.6875,0.1987485683337549,0.6875,-0.5993150684931507,112,1.5416666666666667,0.2109794575716894,0.875,1,Vegetated,0.05827740290080563,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000230,-0.6,28,0.9166666666666666,-0.10886172650878785,0.8333333333333334,-0.5993150684931507,112,1.0,0.1459621024135334,0.7916666666666666,1,Vegetated,0.5128996435705048,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000231,-0.5886525,29,1.125,0.27756186902523766,0.875,-0.5879852649475772,112,0.7291666666666666,0.060591267671394805,0.6041666666666666,1,Vegetated,0.700684271684742,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000232,-0.5886525,29,0.6041666666666666,-0.0434007595133233,0.6041666666666666,-0.5879852649475772,112,0.5208333333333333,-0.09464285714345276,0.5208333333333333,1,Vegetated,0.6462742539018553,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000233,-0.5886525,29,0.29166666666666663,0.06666666666668487,0.29166666666666663,-0.5879852649475772,112,1.4791666666666667,0.30144808133496903,1.0208333333333333,1,Vegetated,0.16332990561789862,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000234,-0.5886525,29,0.6041666666666666,-0.09919786096259865,0.6041666666666666,-0.5879852649475772,112,0.75,0.06991525423623048,0.625,1,Vegetated,0.036840863912043775,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000235,-0.57746476,30,1.625,-0.22110962765168468,0.75,-0.5768148564997186,112,1.0,0.19827253878420498,0.7916666666666666,1,Vegetated,0.4670362523183774,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000236,-0.56643355,31,1.5416666666666665,0.11917323747680994,1.0,-0.5658005029337804,112,5.854166666666666,0.3663463913381604,2.1041666666666665,1,Vegetated,0.8966135555202452,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
00000000000000000237,-0.5555556,32,2.3333333333333335,-0.34655738161262684,1.25,-0.5549389567147613,112,1.4166666666666665,-0.1925813155894557,0.9166666666666665,1,Vegetated,0.0164588862348215,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81148001347391]}"
00000000000000000238,-0.5915493,29,2.8333333333333335,0.2374254815838522,1.4166666666666665,-0.5908835115362971,113,5.520833333333333,0.36606111175073497,1.9374999999999998,1,Vegetated,0.777209810333046,"{""type"":""Point"",""coordinates"":[-121.75376104616882,36.81147555437286]}"
00000000000000000239,-0.5915493,29,2.958333333333333,0.1710660198626369,1.4583333333333335,-0.5908835115362971,113,1.125,0.27756186902517244,0.875,1,Vegetated,0.6560966024822613,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
0000000000000000023a,-0.5915493,29,0.6874999999999999,-0.07114624505928384,0.5625,-0.5908835115362971,113,1.0625,0.17805662678750078,0.8124999999999999,1,Vegetated,0.07603159989880559,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
0000000000000000023b,-0.5915493,29,2.958333333333333,0.1710660198626369,1.4583333333333335,-0.5908835115362971,113,1.125,0.27756186902517244,0.875,1,Vegetated,0.19472859609486026,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
0000000000000000023c,-0.5804196,30,0.7708333333333333,0.40212765957443164,0.6458333333333333,-0.5797708857222688,113,0.3125,-0.030158730158475505,0.3125,1,Vegetated,0.311159341880492,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
0000000000000000023d,-0.5804196,30,0.7916666666666666,0.2691647961114274,0.6666666666666666,-0.5797708857222688,113,1.0,0.22854960334056257,0.75,1,Vegetated,0.558400001971368,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
0000000000000000023e,-0.5804196,30,4.875,0.16610172823137703,1.875,-0.5797708857222688,113,2.5,0.2992940430679771,1.2916666666666667,1,Vegetated,0.6363616404651188,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81148001347391]}"
0000000000000000023f,-0.5804196,30,0.7708333333333333,0.40212765957443164,0.6458333333333333,-0.5797708857222688,113,0.4583333333333333,0.02316017316078831,0.4583333333333333,1,Vegetated,0.10723614626530609,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000240,-0.5804196,30,0.6041666666666666,0.08658806190123772,0.6041666666666666,-0.5797708857222688,113,0.3958333333333333,-0.2523809523803703,0.3958333333333333,1,Vegetated,0.982469944106623,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000241,-0.62857145,26,2.1875,0.24918771617230312,1.1875,-0.6278538812785388,114,1.0625,0.17805662678711265,0.8125,1,Vegetated,0.7943835118297492,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
00000000000000000245,-0.6056338,28,1.5416666666666665,0.19618768328443104,0.9583333333333334,-0.6049521665728756,114,2.083333333333333,0.37599534580283295,1.1666666666666665,1,Vegetated,0.9869320789792317,"{""type"":""Point"",""coordinates"":[-121.7537655052699,36.81147555437286]}"
