system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,random,.geo
00000000000000000c7e,91,1308.9828397390345,-0.19140047039865518,28.777378437954834,2.0975518,92,1342.4533021617253,-0.2049369396857286,28.95809666149353,-0.03228851,98,1299.3264280236317,-0.1973616961892443,28.72730643388329,1,0.25714681461977984,"{""type"":""Point"",""coordinates"":[-121.75125503137681,36.806530411304585]}"
00000000000000000f26,76,598.5917146055708,0.08455674314816242,20.07145887984674,2.2556827,92,608.95494277689,0.09044969421584369,20.406917476050765,-0.031178094,98,604.6727775004389,0.09015759233013403,19.941793592270574,1,0.3521432298974121,"{""type"":""Point"",""coordinates"":[-121.75499175805956,36.80569210030654]}"
000000000000000012c8,87,207.84750025973798,0.0036982542139799798,11.7915204751134,2.0920873,92,190.33876590535107,-0.043854269783637705,11.298821336377632,-0.031286646,98,148.89557500514874,-0.029674436371913585,9.399758405132117,1,0.8341887260950598,"{""type"":""Point"",""coordinates"":[-121.75306096730344,36.81014228315789]}"
00000000000000000e70,83,807.2779289188622,-0.06478512659486796,23.551288251588623,1.9685836,93,734.9716633373239,-0.05371800312946904,22.897052356432052,-0.029960612,98,860.3716647613237,-0.05702085177575734,24.79742955456316,1,0.11730429927051356,"{""type"":""Point"",""coordinates"":[-121.75282909404866,36.81025821978527]}"
000000000000000010a0,91,1635.6384184357937,-0.20240526774120304,33.99847174832374,2.0202665,94,1610.7378587362778,-0.2086414669278304,33.84350199053547,-0.023436328,98,1658.9060149202865,-0.19700410359753245,34.04331124625262,1,0.5299319481279876,"{""type"":""Point"",""coordinates"":[-121.75124611317467,36.806530411304585]}"
00000000000000000f4d,80,898.9054884320042,-0.18519102190904901,24.947294338943394,2.1489801,95,1129.9778785301307,-0.18871840451088268,27.962831538138783,-0.015840638,98,1076.3767030464742,-0.17413115973293883,27.163344894775218,1,0.11147074258065492,"{""type"":""Point"",""coordinates"":[-121.75220481990117,36.80830959262491]}"
000000000000000011fa,76,489.6953709610109,-0.11206576310619201,18.046061833619348,1.9496267,95,517.5887382625239,-0.1074076954971111,18.665608807784576,-0.015478509,98,530.9311979169506,-0.10945177247479006,18.889093391228375,1,0.09925206199027725,"{""type"":""Point"",""coordinates"":[-121.75282909404866,36.81019579237052]}"
00000000000000000a43,92,971.5083969015726,-0.2638102706464263,26.447171886649294,1.9317291,98,893.879183601432,-0.26348253149760503,25.341372975860413,-0.0020931533,98,952.8279732589108,-0.2474690371042237,26.049706962229607,1,0.06903449674691664,"{""type"":""Point"",""coordinates"":[-121.74842350220786,36.80858605689023]}"
00000000000000000f17,85,567.6128941868103,-0.04223199403882258,18.49764141421252,2.228517,101,643.6596321037074,-0.0034817132781083653,20.24042031035309,0.013046444,98,560.8977893509285,-0.0677014280233166,17.785704367690244,1,0.02942766536672603,"{""type"":""Point"",""coordinates"":[-121.75505418547432,36.805656427498114]}"
000000000000000009e3,103,1245.636525990323,-0.3321506975304865,30.028116493948897,2.5229683,108,1373.2585201193292,-0.33928388229885537,31.569653848314058,0.04801547,98,1181.2619775649252,-0.3221743592183256,29.420584543145324,1,0.8074602476607731,"{""type"":""Point"",""coordinates"":[-121.75484014862377,36.8057634459234]}"
00000000000000000fc9,80,1127.8163402104021,-0.314638458613428,29.004340902204362,2.027284,85,1268.7224526450575,-0.2789923881001881,30.675127575686076,-0.07762405,99,1401.0845668536303,-0.25609008435628655,32.30319799873427,1,0.05308688316254573,"{""type"":""Point"",""coordinates"":[-121.75347120460034,36.80657054321407]}"
00000000000000000a0b,81,408.5087201482309,-0.036015709566323606,16.500998533227385,2.3000882,86,458.4303875198064,-0.030132903939102416,17.484393861118797,-0.06971869,99,422.69022978222773,-0.012555880836391833,16.471233061091315,1,0.17106449976804627,"{""type"":""Point"",""coordinates"":[-121.7548356895227,36.80573223221602]}"
00000000000000000fe4,80,652.4220555185286,0.05182274720081035,20.25870252452197,2.010646,87,607.9448255693958,0.05285422017227236,19.62331162228233,-0.06522717,99,630.5919013400751,0.0370752106571598,19.959519819447102,1,0.4261866719221583,"{""type"":""Point"",""coordinates"":[-121.7531233947182,36.810021887429436]}"
