system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000024f,112,729.6249626610127,-0.3152380599650121,22.103581955473878,-31.682577,141,739.8642870306319,-0.31648421566878804,22.238619359575445,-0.024670472,148,747.8456089740907,-0.32332236132495507,22.44727100374353,0,Unvegetated,0.5409333601781106,"{""type"":""Point"",""coordinates"":[-121.75496500345324,36.810302810795804]}"
00000000000000000045,112,114.65865552730259,0.17814249067813598,9.253806079212755,-31.754066,143,115.95307994869886,0.1408105375361858,9.232580028137761,-0.020532,149,114.78576073670948,0.1896930619415082,9.439392496507551,0,Unvegetated,0.8285823393225815,"{""type"":""Point"",""coordinates"":[-121.75106329003148,36.80842552925231]}"
00000000000000000081,135,42.33751075592284,0.07965238698272845,5.1691439044976315,-31.75393,165,44.426297084720986,0.0210293621342099,5.348154939551513,-0.013513002,169,35.86016332842504,7.216726439547311E-4,4.755555760303098,0,Unvegetated,0.09123214528821288,"{""type"":""Point"",""coordinates"":[-121.75106329003148,36.80842552925231]}"
0000000000000000003c,127,13.358558634652752,-0.30238995677120567,3.0181148477128845,-31.757996,153,20.296425879489437,-0.2802473238952174,3.694470387645705,-0.02704473,162,11.836768654820542,-0.255243683219192,2.934620820693709,0,Unvegetated,0.8157609202617626,"{""type"":""Point"",""coordinates"":[-121.75103653542517,36.80842107015125]}"
00000000000000000110,130,19.956558493976427,-0.0817634744922284,3.717589927334034,-31.757011,157,22.347190023733013,0.09019939983032792,4.040292965669999,-0.018733144,163,11.224819931297459,-0.0027923300840664786,2.708155908228786,0,Unvegetated,0.15842204556004413,"{""type"":""Point"",""coordinates"":[-121.75103653542517,36.80842107015125]}"
0000000000000000001b,114,17.599735623618685,-0.1670396517200553,3.332779384411694,-31.74991,140,18.614652191067698,-0.20218573413370503,3.1751251981747335,-0.019282635,146,14.629262162319794,-0.17430881633901507,2.885163932816303,0,Unvegetated,0.9779406957482839,"{""type"":""Point"",""coordinates"":[-121.75104991272832,36.80842107015125]}"
00000000000000000029,117,42.58925053733043,0.11091284796037475,5.301739813035711,-31.750463,138,52.96494096246022,0.08195639434555083,5.936546661066021,-0.029814877,147,44.34115149714643,0.06726196070373718,5.011111702838814,0,Unvegetated,0.9911532188314726,"{""type"":""Point"",""coordinates"":[-121.75104991272832,36.80842107015125]}"
0000000000000000004d,120,35.32148421730473,-0.23436852140128595,4.897096769643566,-31.752632,147,35.127755020921164,-0.2664212702685998,4.969957318998292,-0.029714132,156,38.92742985160537,-0.14365818413587797,4.988204315437313,0,Unvegetated,0.5822855837121967,"{""type"":""Point"",""coordinates"":[-121.75104991272832,36.80842107015125]}"
000000000000000001c0,113,36.82301030756908,0.07073591240924572,4.98482502895445,-31.749594,135,36.84677321665033,-0.05807807406890304,4.902420291244262,-0.028875023,142,37.0763551774947,-0.049708109663591946,4.983609747872248,0,Unvegetated,0.05894505307326381,"{""type"":""Point"",""coordinates"":[-121.75104991272832,36.80842107015125]}"
0000000000000000025f,112,18.510977243522042,-0.22355730213691427,3.4123365768028675,-31.74941,140,15.503909859942262,-0.13839338175206056,3.1724449594700275,-0.017628022,145,16.814677999421995,-0.10642421649924858,3.224941660999985,0,Unvegetated,0.7714835430311014,"{""type"":""Point"",""coordinates"":[-121.75104991272832,36.80842107015125]}"
00000000000000000082,129,7.06950992372197,0.09473506362342074,2.033546106904926,-31.746273,151,9.797166069144515,0.08500596219978054,2.6048820742241983,-0.02413961,159,9.814736108650367,-0.10486910880601866,2.6574767518256657,0,Unvegetated,0.9550647524251692,"{""type"":""Point"",""coordinates"":[-121.75104545362727,36.80842107015125]}"
00000000000000000146,133,195.09025170081838,0.20150773472835415,11.693853700095705,-31.715775,160,197.91075710413458,0.2167784606275133,11.525406476144033,-0.021153482,167,211.04617056100693,0.2155963734474453,11.660985171970491,0,Unvegetated,0.15207075944349924,"{""type"":""Point"",""coordinates"":[-121.75107220823358,36.806369883666655]}"
00000000000000000036,105,27.477613638690563,-0.43641692674683386,4.5658470729733045,-31.850096,124,28.783914764401345,-0.39794582291646236,4.598002664784102,-0.0060052094,125,34.40073787337861,-0.43730484909934436,5.056117978913777,0,Unvegetated,0.3932839476774471,"{""type"":""Point"",""coordinates"":[-121.75377888257302,36.80908993530927]}"
000000000000000000d0,92,55.50860100505082,-0.2035504247506929,6.177720098853037,-31.860258,111,56.35749426540321,-0.15550471722582881,6.188688371111716,-0.004559678,112,54.01634401207596,-0.31468831596493985,6.175946655877141,0,Unvegetated,0.7051448155687121,"{""type"":""Point"",""coordinates"":[-121.75377888257302,36.80908547620822]}"
000000000000000000e3,97,34.02235770147265,0.04152594031398031,4.4312385751907195,-31.848503,115,32.32690562449494,0.025043808281583316,4.4625709039928765,-0.0022067595,115,29.759722528339005,0.04797148511171739,3.9017809292217436,0,Unvegetated,0.2648242017782154,"{""type"":""Point"",""coordinates"":[-121.75377888257302,36.80908547620822]}"
00000000000000000107,92,35.72823689059745,0.08044646007429702,4.089237720311447,-31.852997,111,39.352878292291486,0.0074176588906696705,4.497143944396541,-0.011191882,114,39.56122802157553,0.011959777238790936,4.496039905759393,0,Unvegetated,0.5243669120818543,"{""type"":""Point"",""coordinates"":[-121.75377442347197,36.80908101710716]}"
000000000000000001ff,97,42.77053615840678,-0.05836170561580113,4.827881876818998,-31.850248,114,39.35667614054954,-0.030737508889775188,4.83927081732179,-0.0064681536,116,46.52468835364466,-0.028439945800898016,5.203131274234011,0,Unvegetated,0.17248401117555034,"{""type"":""Point"",""coordinates"":[-121.7537833416741,36.80908547620822]}"
00000000000000000240,95,28.231555255868816,-0.019224969761253013,4.268218587234624,-31.84811,114,26.80490595103531,-0.04324797182253749,4.1843081663574555,-0.004382148,115,31.408104221287083,-0.0513512541458982,4.517324592796618,0,Unvegetated,0.1616007989431938,"{""type"":""Point"",""coordinates"":[-121.7537833416741,36.80908547620822]}"
000000000000000000cc,102,19.8443504943713,-0.1820869328801419,3.8111305590932143,-31.8477,121,12.841912576860405,-0.1535229467951925,3.167031771573937,-0.0142678395,124,14.417736956301841,-0.042599009983163,3.3332754960976105,0,Unvegetated,0.6745906031331677,"{""type"":""Point"",""coordinates"":[-121.75377442347197,36.8090854762082]}"
0000000000000000007c,158,740.5992995954512,-0.2331827914716157,23.11031459117494,-31.719963,182,742.7829115658736,-0.20980721285701776,23.049750509971638,-0.024128336,191,780.6950512955093,-0.20743443075269702,23.528322261579845,0,Unvegetated,0.17614945655177494,"{""type"":""Point"",""coordinates"":[-121.75044347498506,36.80933072676615]}"
00000000000000000095,102,179.61758064527277,0.0709448053821665,11.40427303532499,-31.716864,125,159.36974364611828,0.04898191545777517,10.541106074896462,-0.025402566,131,166.21455248091112,0.011399392068167855,10.647700740130176,0,Unvegetated,0.18990637201966232,"{""type"":""Point"",""coordinates"":[-121.75044347498506,36.80933072676615]}"
00000000000000000225,148,468.1376448751838,0.06052683989699895,16.340999110118958,-31.71928,171,419.9830161474784,0.02354476533344589,15.69597842113916,-0.018628439,177,448.74558622702955,0.05100607114578527,16.010299894875978,0,Unvegetated,0.5081387577752707,"{""type"":""Point"",""coordinates"":[-121.75044347498506,36.80933072676615]}"
000000000000000000a9,65,2192.3797466918027,-0.4210475623995625,40.86751569713524,-31.719887,90,2293.779659752694,-0.4208152541582947,42.25058391528705,-0.029701745,96,2183.5414264149877,-0.4167665656639309,40.94177631934586,0,Unvegetated,0.7979241481277345,"{""type"":""Point"",""coordinates"":[-121.75039442487349,36.80933964496827]}"
000000000000000000ea,103,1717.6372479063048,0.12119673909661073,31.45906177489433,-31.720024,122,2067.3825979116555,0.15577849396143773,35.70209728340424,-0.010141674,124,2032.062161055164,0.1661380677455343,35.82701878583752,0,Unvegetated,0.23298788378398194,"{""type"":""Point"",""coordinates"":[-121.75039442487349,36.80933964496827]}"
00000000000000000037,118,77.96985027709047,-0.02555641793215396,7.288670756422457,-31.723507,146,80.73572902065513,-0.04388244993177555,7.308120100643875,-0.018586691,152,79.28992052903794,-0.07473635501319274,7.077772339639013,0,Unvegetated,0.9748079329134121,"{""type"":""Point"",""coordinates"":[-121.75043901588401,36.80933964496827]}"
00000000000000000106,115,57.21985946861241,-1.4574079366491688E-4,5.728541825316128,-31.718836,140,64.081914862883,0.039086773304346976,6.5308283973619385,-0.024378778,147,60.56717271598289,0.011001866310114537,5.968935667978759,0,Unvegetated,0.8045061924988357,"{""type"":""Point"",""coordinates"":[-121.75044347498506,36.809335185867205]}"
00000000000000000115,124,93.64492826348078,0.06774681480890893,7.85590646333792,-31.736269,145,85.38223122309122,-0.008034351903155143,7.552319892148233,-0.03661177,155,79.56458010621397,0.03276593282681023,7.43211452149492,0,Unvegetated,0.9127645793867487,"{""type"":""Point"",""coordinates"":[-121.75044347498506,36.809335185867205]}"
00000000000000000039,115,542.2560570448142,-0.3776273078722638,19.86221239595538,-31.718859,143,601.352581180071,-0.3675499169754185,20.917294009541067,-0.013217445,147,569.4804521998573,-0.35170893392452285,20.413069300213934,0,Unvegetated,0.9452198671713652,"{""type"":""Point"",""coordinates"":[-121.75039442487349,36.809335185867205]}"
000000000000000000dd,141,520.329945483796,-0.13005326392606634,18.597660465090836,-31.728697,165,551.8421023065714,-0.10030929800801444,18.990577581413213,-0.012172119,169,524.0709843799157,-0.06243202353399965,18.399411080770022,0,Unvegetated,0.06675426288636055,"{""type"":""Point"",""coordinates"":[-121.75039442487349,36.809335185867205]}"
