GrndTruth,RASTERVALU,Classified,Latitude,Longitude
0,0,0.000000000000000,4074598.369560000021011,611082.927165000000969
0,0,0.000000000000000,4074591.360080000013113,611092.707825000048615
2,1,1.000000000000000,4074586.877280000131577,611073.554032000014558
0,0,0.000000000000000,4074596.630770000163466,611118.191878000041470
2,0,0.000000000000000,4074594.783319999929518,611113.111368000041693
0,0,0.000000000000000,4074588.235710000153631,611100.885542999953032
0,0,0.000000000000000,4074593.642239999957383,611127.700853000045754
0,0,0.000000000000000,4074588.643230000045151,611152.587198999943212
0,0,0.000000000000000,4074590.572199999820441,611158.482762999949045
0,0,0.000000000000000,4074571.798760000150651,610829.906924000009894
2,2,2.000000000000000,4074562.018099999986589,610837.840125999995507
0,0,0.000000000000000,4074563.132009999826550,610851.505881999968551
0,0,0.000000000000000,4074560.442329999990761,610869.056732999975793
0,0,0.000000000000000,4074547.700310000218451,610858.270837999996729
0,0,0.000000000000000,4074563.376530000008643,610901.332911000004970
1,2,2.000000000000000,4074560.496669999789447,610877.560473000048660
0,0,0.000000000000000,4074554.682610000018030,610889.351601999951527
2,2,2.000000000000000,4074552.454789999872446,610882.749656999949366
0,0,0.000000000000000,4074571.880270000081509,610908.125036000041291
0,0,0.000000000000000,4074561.284560000058264,610928.202556999982335
0,0,0.000000000000000,4074550.172640000004321,610927.985208999947645
0,0,0.000000000000000,4074569.679620000068098,610944.530826000031084
0,0,0.000000000000000,4074556.285550000146031,610938.852609000052325
0,2,2.000000000000000,4074573.727729999925941,610987.402719000005163
0,0,0.000000000000000,4074572.695330000016838,610970.042047000024468
0,0,0.000000000000000,4074560.224979999940842,610962.842395000043325
0,0,0.000000000000000,4074551.150700000114739,610981.833176000043750
0,0,0.000000000000000,4074560.224979999940842,611004.899233000003733
2,1,1.000000000000000,4074559.844620000105351,611007.262892000027932
0,0,0.000000000000000,4074552.128769999835640,611005.007907000021078
2,2,2.000000000000000,4074543.353349999990314,610872.996165000018664
0,0,0.000000000000000,4074546.233210000209510,610888.047513999976218
2,2,2.000000000000000,4074533.029320000205189,610883.184353000018746
0,0,0.000000000000000,4074531.100349999964237,610879.896963999955915
0,0,0.000000000000000,4074540.799509999807924,610929.044781000004150
2,2,2.000000000000000,4074539.631260000169277,610920.622546000056900
0,0,0.000000000000000,4074528.872529999818653,610912.091636999975890
0,0,0.000000000000000,4074542.130760000087321,610958.685613999958150
2,2,2.000000000000000,4074538.028320000041276,610947.465024000033736
1,1,1.000000000000000,4074535.012620000168681,610939.097125999978743
0,0,0.000000000000000,4074527.106579999905080,610945.590396999963559
2,0,0.000000000000000,4074541.451549999881536,610972.432875000056811
0,0,0.000000000000000,4074537.892479999922216,610969.688856999971904
2,2,2.000000000000000,4074514.446059999987483,610899.077924999990501
0,0,0.000000000000000,4074516.130510000046343,610918.612076999968849
1,2,2.000000000000000,4074506.730210000183433,610913.015366000006907
0,2,2.000000000000000,4074504.393720000050962,610906.060229999944568
1,1,1.000000000000000,4074516.266350000165403,610948.470257999957539
0,0,0.000000000000000,4074502.926620000042021,610948.578931999974884
2,2,2.000000000000000,4074499.177360000088811,610956.104607000015676
0,0,0.000000000000000,4074512.218239999841899,610961.864329000003636
0,2,2.000000000000000,4074502.845110000111163,610967.379533999948762
